"one","two"
166709,141600
166710,151387
166711,50152
166712,22118
166713,145874
166714,121434
166715,25457
166716,75743
166717,151909
166718,113925
166719,100066
166720,11158
166721,123972
166722,135653
166723,105625
166724,86809
166725,150911
166726,114632
166727,40568
166728,117342
166729,27477
166730,73510
166731,61137
166732,53372
166733,92305
166734,99853
166735,59761
166736,128974
166737,138275
166738,91684
166739,61802
166740,29450
166741,98112
166742,100702
166743,95963
166744,43067
166745,73000
166746,114751
166747,78608
166748,119849
166749,122200
166750,38886
166751,129515
166752,1353
166753,70351
166754,143728
166755,7486
166756,117618
166757,37822
166758,163007
166759,166529
166760,35982
166761,146097
166762,60218
166763,114263
166764,140192
166765,109428
166766,21904
166767,130855
166768,100343
166769,16410
166770,112104
166771,22393
166772,80459
166773,165960
166774,140382
166775,83315
166776,74396
166777,92150
166778,20240
166779,99069
166780,166669
166781,145340
166782,81732
166783,144556
166784,122600
166785,48125
166786,26993
166787,129122
166788,22362
166789,57971
166790,93511
166791,19732
166792,94916
166793,124880
166794,162707
166795,18591
166796,95170
166797,128003
166798,98040
166799,109231
166800,41216
166801,95807
166802,48696
166803,44094
166804,117935
166805,100213
166806,13593
166807,129105
166808,130162
166809,125603
166810,14292
166811,84852
166812,146907
166813,17622
166814,3941
166815,69678
166816,42927
166817,101225
166818,110960
166819,16797
166820,147184
166821,37223
166822,25020
166823,141367
166824,162055
166825,111385
166826,154782
166827,6519
166828,147925
166829,130866
166830,143006
166831,54888
166832,70817
166833,66903
166834,61367
166835,149199
166836,112519
166837,155778
166838,114596
166839,22260
166840,116694
166841,122292
166842,118914
166843,50624
166844,77245
166845,21852
166846,71909
166847,166599
166848,100006
166849,67504
166850,93580
166851,139923
166852,25528
166853,146874
166854,35219
166855,85245
166856,86392
166857,23735
166858,24618
166859,111948
166860,136060
166861,163305
166862,23866
166863,165686
166864,38563
166865,125746
166866,111087
166867,119231
166868,104738
166869,11129
166870,109648
166871,136151
166872,24864
166873,9966
166874,33347
166875,33004
166876,135775
166877,128384
166878,21998
166879,131560
166880,25205
166881,137036
166882,26857
166883,73294
166884,46917
166885,88587
166886,83646
166887,24527
166888,22520
166889,149492
166890,67525
166891,115991
166892,160161
166893,11339
166894,80529
166895,150030
166896,88800
166897,29642
166898,106878
166899,138972
166900,157227
166901,7705
166902,108853
166903,47986
166904,2501
166905,80908
166906,99459
166907,90309
166908,4185
166909,3046
166910,122758
166911,134510
166912,111666
166913,164288
166914,67962
166915,21048
166916,140708
166917,19650
166918,163396
166919,154434
166920,119791
166921,45441
166922,140224
166923,73625
166924,65783
166925,118361
166926,43413
166927,34362
166928,23706
166929,79938
166930,100922
166931,83868
166932,120002
166933,57585
166934,45065
166935,42582
166936,83017
166937,157497
166938,28355
166939,112518
166940,39797
166941,127865
166942,86138
166943,47030
166944,57981
166945,20072
166946,118565
166947,157067
166948,117346
166949,161523
166950,140852
166951,123050
166952,75775
166953,109032
166954,94642
166955,82900
166956,35379
166957,109747
166958,131423
166959,107122
166960,30967
166961,18370
166962,57334
166963,91090
166964,65596
166965,51455
166966,24217
166967,63078
166968,60151
166969,17487
166970,160741
166971,149246
166972,160422
166973,45674
166974,82262
166975,47923
166976,136615
166977,164835
166978,2702
166979,95404
166980,114868
166981,78636
166982,43888
166983,106197
166984,56163
166985,28635
166986,76131
166987,126149
166988,5544
166989,58671
166990,119941
166991,126794
166992,158277
166993,89492
166994,41969
166995,53219
166996,128889
166997,26589
166998,141678
166999,60195
167000,166722
167001,71205
167002,161821
167003,157902
167004,65093
167005,129072
167006,35754
167007,77559
167008,52247
167009,105943
167010,56813
167011,137354
167012,36838
167013,12337
167014,25188
167015,41998
167016,3323
167017,126704
167018,150649
167019,9809
167020,82944
167021,150816
167022,107374
167023,144630
167024,34293
167025,147018
167026,63177
167027,112595
167028,46810
167029,25676
167030,74617
167031,127003
167032,27797
167033,79021
167034,50807
167035,163629
167036,115648
167037,120246
167038,49629
167039,122323
167040,107418
167041,63545
167042,54657
167043,27966
167044,90224
167045,151547
167046,37111
167047,32508
167048,136695
167049,69505
167050,126773
167051,154459
167052,22769
167053,82720
167054,109697
167055,123853
167056,99745
167057,143325
167058,101677
167059,77744
167060,110162
167061,164897
167062,104939
167063,13068
167064,3545
167065,19167
167066,87378
167067,6998
167068,42809
167069,64135
167070,45125
167071,80139
167072,110894
167073,45954
167074,106310
167075,125759
167076,76465
167077,74795
167078,64975
167079,104070
167080,145134
167081,85182
167082,164001
167083,109763
167084,103591
167085,10844
167086,56946
167087,128910
167088,148716
167089,8332
167090,108755
167091,153677
167092,163390
167093,51994
167094,61240
167095,94830
167096,119013
167097,118163
167098,73253
167099,36552
167100,1669
167101,904
167102,114216
167103,63056
167104,147300
167105,58728
167106,3015
167107,106812
167108,23137
167109,78817
167110,6532
167111,7794
167112,59527
167113,77801
167114,155271
167115,158621
167116,67031
167117,128441
167118,111166
167119,161346
167120,6214
167121,164174
167122,55038
167123,36580
167124,108912
167125,54179
167126,45979
167127,1047
167128,30406
167129,86209
167130,152826
167131,43632
167132,65665
167133,32063
167134,18554
167135,97071
167136,78851
167137,4655
167138,163183
167139,133237
167140,25333
167141,53734
167142,25748
167143,62466
167144,61605
167145,59117
167146,32837
167147,57168
167148,48407
167149,40331
167150,54294
167151,37950
167152,15350
167153,3327
167154,92569
167155,88138
167156,100796
167157,82721
167158,100607
167159,27191
167160,59318
167161,68518
167162,59593
167163,146634
167164,129778
167165,164271
167166,164783
167167,2291
167168,81729
167169,43835
167170,115617
167171,163958
167172,115954
167173,87245
167174,149523
167175,116553
167176,155562
167177,163397
167178,120295
167179,13643
167180,16774
167181,29819
167182,163246
167183,12802
167184,128193
167185,72933
167186,131186
167187,98549
167188,30347
167189,133933
167190,140244
167191,16429
167192,49251
167193,1303
167194,26167
167195,19971
167196,7312
167197,79867
167198,141817
167199,53033
167200,71201
167201,47229
167202,132756
167203,116591
167204,124668
167205,28417
167206,153603
167207,74696
167208,31498
167209,22484
167210,148043
167211,82655
167212,54567
167213,19944
167214,22614
167215,84966
167216,158529
167217,70107
167218,152357
167219,78856
167220,140187
167221,80897
167222,2331
167223,23356
167224,147017
167225,89095
167226,44980
167227,22192
167228,63435
167229,6735
167230,81723
167231,19765
167232,11499
167233,161983
167234,156744
167235,95970
167236,166483
167237,76667
167238,50630
167239,68531
167240,61320
167241,139533
167242,26462
167243,130015
167244,89506
167245,48826
167246,136213
167247,13355
167248,140489
167249,46727
167250,95084
167251,96984
167252,116145
167253,157723
167254,143200
167255,78617
167256,11756
167257,86087
167258,135629
167259,44841
167260,81166
167261,157561
167262,72381
167263,4794
167264,138929
167265,11283
167266,96928
167267,26498
167268,101980
167269,30141
167270,29351
167271,162558
167272,152949
167273,96880
167274,98512
167275,8632
167276,77711
167277,95549
167278,142505
167279,28639
167280,114740
167281,77338
167282,129352
167283,136942
167284,29143
167285,74145
167286,52708
167287,59461
167288,6316
167289,102561
167290,85434
167291,159102
167292,56961
167293,147101
167294,1527
167295,14605
167296,9907
167297,41404
167298,86897
167299,22842
167300,121088
167301,142843
167302,15845
167303,157350
167304,81903
167305,134919
167306,79701
167307,124842
167308,53936
167309,137229
167310,118909
167311,103195
167312,93241
167313,80403
167314,131951
167315,150663
167316,105578
167317,134898
167318,161451
167319,150743
167320,139199
167321,112080
167322,63375
167323,153586
167324,160070
167325,152108
167326,6349
167327,97113
167328,99825
167329,35597
167330,45581
167331,8723
167332,94106
167333,68332
167334,78463
167335,163841
167336,122050
167337,155793
167338,7867
167339,61923
167340,133544
167341,84652
167342,21958
167343,100492
167344,165536
167345,63121
167346,105978
167347,59963
167348,110980
167349,49407
167350,24982
167351,121138
167352,55830
167353,151031
167354,49748
167355,78420
167356,25538
167357,56039
167358,71276
167359,15555
167360,120604
167361,954
167362,115810
167363,137300
167364,69194
167365,82173
167366,37742
167367,129322
167368,126780
167369,19758
167370,54636
167371,34792
167372,152632
167373,127406
167374,92513
167375,156525
167376,62471
167377,9571
167378,79364
167379,95750
167380,148881
167381,95450
167382,104126
167383,20384
167384,148127
167385,5025
167386,142241
167387,156778
167388,26515
167389,131635
167390,166970
167391,73237
167392,55867
167393,126394
167394,102927
167395,72292
167396,13161
167397,146604
167398,81868
167399,130280
167400,96893
167401,53651
167402,12005
167403,42523
167404,144609
167405,137594
167406,124774
167407,3238
167408,92238
167409,137611
167410,155272
167411,110589
167412,95797
167413,136322
167414,155198
167415,40959
167416,70839
167417,5942
167418,10529
167419,139602
167420,66888
167421,64512
167422,157353
167423,67733
167424,127845
167425,93895
167426,42087
167427,147035
167428,54973
167429,873
167430,103739
167431,103895
167432,41641
167433,111228
167434,94245
167435,128366
167436,25884
167437,139336
167438,99957
167439,52664
167440,44560
167441,99787
167442,17501
167443,27329
167444,29208
167445,69459
167446,91020
167447,55274
167448,110143
167449,49147
167450,125022
167451,3524
167452,14921
167453,115784
167454,165806
167455,41784
167456,41100
167457,106136
167458,163506
167459,146640
167460,140354
167461,12473
167462,65660
167463,156117
167464,10609
167465,6039
167466,61926
167467,55563
167468,81353
167469,127499
167470,27981
167471,134270
167472,110168
167473,136583
167474,139926
167475,124819
167476,159799
167477,3229
167478,164306
167479,44331
167480,69860
167481,46350
167482,135917
167483,85301
167484,47081
167485,52209
167486,4460
167487,165205
167488,105807
167489,97861
167490,135407
167491,163596
167492,57566
167493,80418
167494,132207
167495,99775
167496,60301
167497,158676
167498,34520
167499,141308
167500,127741
167501,117084
167502,31798
167503,24851
167504,125122
167505,46278
167506,57930
167507,128436
167508,130010
167509,91391
167510,19157
167511,72178
167512,72265
167513,48377
167514,131584
167515,166906
167516,94485
167517,83308
167518,113753
167519,157380
167520,61237
167521,166540
167522,159130
167523,149099
167524,121520
167525,30384
167526,97411
167527,11329
167528,126170
167529,43857
167530,111527
167531,141051
167532,137716
167533,114595
167534,155187
167535,156451
167536,90443
167537,108017
167538,15013
167539,84089
167540,112498
167541,95057
167542,145890
167543,151505
167544,22376
167545,122090
167546,138758
167547,165906
167548,60011
167549,146634
167550,144624
167551,26933
167552,26273
167553,144740
167554,167076
167555,86082
167556,45668
167557,141560
167558,163652
167559,115284
167560,100656
167561,654
167562,83683
167563,97561
167564,11903
167565,68146
167566,134536
167567,3886
167568,85967
167569,39074
167570,78355
167571,90638
167572,54614
167573,75352
167574,59540
167575,129383
167576,36549
167577,157933
167578,33023
167579,134884
167580,122046
167581,160690
167582,31222
167583,39370
167584,113643
167585,66759
167586,71090
167587,152281
167588,155226
167589,117973
167590,41460
167591,28475
167592,22711
167593,153182
167594,14244
167595,105307
167596,15205
167597,111554
167598,157251
167599,117332
167600,55238
167601,76473
167602,106967
167603,4890
167604,55062
167605,161937
167606,160759
167607,21789
167608,47897
167609,140806
167610,126380
167611,135901
167612,65022
167613,8698
167614,73835
167615,33104
167616,98971
167617,21552
167618,165300
167619,63265
167620,33294
167621,147506
167622,142776
167623,93346
167624,123835
167625,86983
167626,130699
167627,66456
167628,125693
167629,104769
167630,120069
167631,91518
167632,42936
167633,115770
167634,153406
167635,42649
167636,103198
167637,31199
167638,31684
167639,108359
167640,148941
167641,82005
167642,97183
167643,23674
167644,37941
167645,121480
167646,72464
167647,160473
167648,98914
167649,118556
167650,115124
167651,104961
167652,75472
167653,127154
167654,93979
167655,24516
167656,153161
167657,37632
167658,78121
167659,65850
167660,78739
167661,157824
167662,57629
167663,18553
167664,119402
167665,76375
167666,9423
167667,28540
167668,137290
167669,7881
167670,156475
167671,102400
167672,167562
167673,26282
167674,136748
167675,109151
167676,82757
167677,162206
167678,94145
167679,144492
167680,100693
167681,7260
167682,131655
167683,77388
167684,105053
167685,93676
167686,161184
167687,80519
167688,29681
167689,135041
167690,130474
167691,64285
167692,16538
167693,49920
167694,79844
167695,114426
167696,28934
167697,153915
167698,92429
167699,84376
167700,75099
167701,113514
167702,102336
167703,109279
167704,130862
167705,128652
167706,37879
167707,143866
167708,112093
167709,120558
167710,66725
167711,114895
167712,99580
167713,141884
167714,4580
167715,18476
167716,136132
167717,46573
167718,44725
167719,162813
167720,49520
167721,112022
167722,112901
167723,32508
167724,7019
167725,5917
167726,139607
167727,153574
167728,28079
167729,24097
167730,146265
167731,740
167732,105610
167733,132652
167734,137995
167735,107508
167736,76124
167737,161028
167738,67668
167739,88093
167740,108504
167741,59177
167742,128761
167743,55532
167744,43735
167745,71844
167746,83369
167747,45662
167748,10022
